time,dist_1_2,dist_1_3,dist_1_4,dist_2_3,dist_2_4,dist_3_4
135.8,29.9378156432771,42.345922755161645,29.94221960424994,29.935218685813176,42.339495779659416,29.948014822894123
135.82,29.93793121082994,42.34624627893478,29.94265709001054,29.935670642608336,42.340205793184786,29.94847149417489
135.84,29.938021876962225,42.346557127216094,29.9431143756372,29.93614231257506,42.340911088302065,29.948888962076424
135.86,29.93809496776441,42.34687511170371,29.9435858474168,29.93665467645855,42.3416185353803,29.949282265521546
135.88,29.938123782995977,42.3471848353539,29.94404834258067,29.93720128921779,42.342305301832084,29.949653650274882
135.9,29.938118272204818,42.34745311454917,29.94445516945189,29.937772189586866,42.34296205412945,29.94998967719786
135.92000000000002,29.938073788290797,42.347687713100164,29.94482510665274,29.93835788491534,42.34358907068758,29.95029708728067
135.94,29.93799072934685,42.34788803915075,29.945157563248582,29.938919220245033,42.34416476444728,29.950583867737613
135.96,29.937878776766006,42.348053373096654,29.945463717000163,29.939457006608766,42.34470192281977,29.95084541245137
135.98,29.937762440765106,42.34818727902857,29.945740121851205,29.939964308128236,42.34521563004664,29.951093961623158
136.0,29.937648274966367,42.34827716411723,29.94598213507027,29.940419147682785,42.34569797108329,29.951320577005713
136.02,29.937557442907877,42.348314106262386,29.94619811287856,29.94081490280403,42.34616626215155,29.951514225755844
136.04,29.937499846901293,42.34828879548587,29.946384953559736,29.941151217566794,42.34663218034106,29.951671807463956
136.06,29.937470378883738,42.34819905833942,29.946532190205673,29.94142152242322,42.3470820235699,29.951793017571944
136.08,29.937462977378214,42.348032432715925,29.94663114856237,29.941626803868097,42.34751652837531,29.95187502417251
136.1,29.93746894820241,42.34779940993675,29.946668363936535,29.94176466246439,42.34791534385227,29.951928447610197
136.12,29.937508363000475,42.347533508444094,29.946638800233647,29.94184784284459,42.348267135620475,29.95195687578071
136.14000000000001,29.93757497033238,42.347244074166746,29.946547696552585,29.941894863072925,42.34858398833549,29.95197311376714
136.16,29.937649420167123,42.34692744385175,29.946403967508484,29.9419140337126,42.34886294616565,29.951969928642146
136.18,29.937721489930354,42.34659728913906,29.94621302864627,29.941911311556826,42.34910123049497,29.951961580539326
