time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y
250.28,-171.7501551016849,-141.83227527202342,-142.7745651526438,-172.70177473487615,404.8891153638587,405.83502749082413,435.76222523432693,434.81474246730926
250.3,-171.7667677087339,-141.8484694606844,-142.7910629383436,-172.71821678503034,404.9273737946115,405.87327384918655,435.8004088539608,434.8527116498384
250.32,-171.7833655218026,-141.86465077811187,-142.80754790579746,-172.73465490231962,404.96563304809587,405.911528134455,435.83860050031683,434.8907102390304
250.34,-171.79995180786207,-141.88080679215022,-142.82401910455386,-172.7510974196917,405.0038841116272,405.9497989837181,435.87680192478143,434.9287507210659
250.36,-171.81653523914105,-141.89692042562496,-142.8404734046002,-172.76753677412086,405.0421335237154,405.98808938553094,435.9149956659168,434.966835296462
250.38,-171.83309901351237,-141.91300621483848,-142.85693284204228,-172.7839750325117,405.0803791273999,406.0263957019184,435.95317275356183,435.00496030551597
250.4,-171.84963925498334,-141.92908425692355,-142.87338891943105,-172.80040034178214,405.11863398683306,406.06470169229067,435.99133969833616,435.04311318404814
250.42000000000002,-171.86615493150558,-141.9451329908644,-142.8898466713712,-172.81679975996906,405.1569061384564,406.102994419938,436.0294927538028,435.0813011262055
250.44,-171.88265243618213,-141.96116299939467,-142.90629890812792,-172.83317826657844,405.19520083259465,406.1412704392101,436.0676491600091,435.1195171684683
250.46,-171.89913588192744,-141.97717695068454,-142.92274402630858,-172.84954192663244,405.2335065274045,406.1795435971075,436.1057957708828,435.15775440112753
250.48000000000002,-171.9156074531826,-141.99317372030302,-142.93918157434757,-172.8658931261341,405.27181309572745,406.21782549524437,436.14393801269637,435.1960185581152
250.5,-171.9320713272537,-142.00916231955253,-142.95561594270146,-172.88222663560288,405.3101172069148,406.25609659468387,436.1820724136783,435.23430481711614
250.52,-171.94855095703937,-142.02515107544397,-142.9720464196301,-172.89852792351735,405.3484163330553,406.2943485480702,436.220209854421,435.2726108419721
250.54,-171.96504504878203,-142.04114977979583,-142.9884672285279,-172.91482135372857,405.386727331687,406.33260202164314,436.25835075337255,435.31093160379646
250.56,-171.9815463353336,-142.05715920754216,-143.00488690502846,-172.9311072923499,405.425026305286,406.37087179703724,436.29648627095764,435.3492637689814
250.58,-171.99804281199218,-142.07317151921504,-143.0212894865749,-172.94736141574765,405.4633032559053,406.40915230012325,436.33460516752586,435.38760855551385
250.6,-172.01453602015752,-142.08919774341717,-143.03769213004483,-172.96357392353363,405.50155680087636,406.44742637087745,436.3727187238683,435.42597014751163
250.62,-172.03103407030125,-142.10524390258328,-143.05410429012406,-172.9797325803858,405.5397952464256,406.4856822542538,436.410820808566,435.46432946175514
250.64000000000001,-172.04756798225617,-142.12133053232532,-143.07051831249558,-172.99584625576813,405.5780203085311,406.5238898912204,436.4489007558365,435.50269085330063
250.66,-172.06412209867167,-142.13745335765995,-143.08692478473114,-173.01193343567323,405.61623987618424,406.5620623838834,436.48693529483626,435.541073949041
250.68,-172.08070684542568,-142.1536158171493,-143.10331207251073,-173.0280047633938,405.65444341935176,406.6001854467744,436.52493956055713,435.5794643177871
250.70000000000002,-172.0973189281606,-142.16981606830922,-143.11964726740226,-173.04405841363143,405.69262853107244,406.63826182190036,436.5629197022017,435.6178487250497
250.72,-172.1139499155903,-142.18604062183377,-143.1359361968644,-173.06007786695747,405.73078189780716,406.6762923356472,436.6008746110102,435.6562146978028
250.74,-172.13058299637328,-142.20229722261803,-143.15218669186956,-173.07607484058775,405.768917081603,406.7142866869919,436.63879010605825,435.69454084671105
250.76000000000002,-172.1472170357999,-142.2185697577431,-143.16842185957535,-173.0920766712805,405.8070179202312,406.7522366828374,436.676684737344,435.7328194888586
250.78,-172.16385518917068,-142.234851732203,-143.184643661865,-173.10808600421885,405.84507423222186,406.7901537178673,436.71456048468104,435.77103800781134
250.8,-172.18047369205033,-142.25113772263023,-143.2008537441806,-173.12410580882377,405.88308170342964,406.82805476026016,436.75244164866734,435.80922174947364
250.82,-172.1970557741031,-142.2674263213722,-143.2170563804597,-173.14012913786098,405.9210698672415,406.86593202758854,436.7903114793996,435.84738030304754
250.84,-172.21359479957442,-142.28371110895029,-143.23325688180591,-173.15615721756342,405.95905909329497,406.9038009490205,436.82819917945864,435.88551515583663
250.86,-172.2300809985377,-142.29999171960935,-143.2494704899624,-173.17220421858445,405.9970601357957,406.9416580800426,436.86609075585073,435.9236320411147
250.88,-172.24652691447898,-142.316270665045,-143.2656949717348,-173.18827054723573,406.0350858660267,406.97951883191644,436.90397933540714,435.96175217533477
250.9,-172.26293776233467,-142.33254233713157,-143.28194380393091,-173.20434941117014,406.07314700054127,407.01738929386863,436.9418786886982,435.99989007310563
250.92000000000002,-172.2793201349897,-142.3487894854638,-143.2982018306949,-173.22041271437706,406.11124415989053,407.0552843402277,436.9797955081581,436.03803456557523
250.94,-172.29567844286018,-142.36501780311872,-143.3144321344857,-173.2364658088633,406.1493735505059,407.09320139798723,437.0177514179216,436.0761649513538
250.96,-172.3119965949111,-142.38123861178354,-143.33063335681152,-173.25249792818616,406.1875144523811,407.13113897437,437.05575220789325,436.114277446646
250.98000000000002,-172.32827499298503,-142.39745186215333,-143.34681193557233,-173.26851437330845,406.2256766650455,407.1691039621529,437.09378846051277,436.15237366810675
251.0,-172.34450287582052,-142.41365250149744,-143.36294546058699,-173.28450615628188,406.26384994611186,407.2071027714256,437.1318346482954,436.1904694756424
251.02,-172.3606736064501,-142.42986028999232,-143.3790564382858,-173.30048683217464,406.30202674430694,407.24513073934145,437.16987602029104,436.2285511545225
251.04,-172.3768063390189,-142.446074597286,-143.39514979634507,-173.31646214072006,406.34020322658216,407.2831949900378,437.2079161092798,436.2666361687929
251.06,-172.392918274511,-142.46228852136971,-143.4112065432659,-173.33243551932475,406.3783964548835,407.321300613905,437.24594476394105,436.3047233903959
251.08,-172.40900983330377,-142.4784880719199,-143.42724206513518,-173.34841246667094,406.41660492038176,407.359444325605,437.28397229600256,436.3427941409102
251.1,-172.4250939762624,-142.49467035852126,-143.44326578890633,-173.36436737541203,406.4548372293617,407.39761462086375,437.322007090374,436.3808520884539
251.12,-172.44117559078393,-142.510834313636,-143.45926568855833,-173.38031268521001,406.4930718164231,407.43580577566763,437.3600332753272,436.4188951149792
251.14000000000001,-172.45724941438638,-142.52697571798768,-143.47524005286425,-173.39625599390507,406.5313148679061,407.47400200021826,437.3980634248443,436.4569107258646
251.16,-172.47332539006757,-142.5430764855376,-143.49119840154958,-173.41220194087288,406.5695592867522,407.5121860136853,437.4361169087137,436.4949079447517
251.18,-172.48940771091992,-142.5591465487934,-143.50712915630487,-173.42813840583116,406.6078105470504,407.55034706533195,437.4741873789648,436.5329022618448
251.20000000000002,-172.50551510057255,-142.57519466826747,-143.52304724006996,-173.44405097433742,406.6460482154615,407.58849444843156,437.51227944628994,436.5708983895676
251.22,-172.5216502816771,-142.59122954645815,-143.53896270097619,-173.4599403159197,406.68427884385414,407.6266206817126,437.5503901412685,436.60887433346386
251.24,-172.5378004039256,-142.60725409646034,-143.5549107970343,-173.47579707221388,406.72249439552644,407.66471102105805,437.58851723971964,436.64684146204115
251.26000000000002,-172.55396502508856,-142.62327294015006,-143.5708919547767,-173.4916347340877,406.76069392239236,407.70279351950757,437.62666207093724,436.68479043486644
251.28,-172.5701311096914,-142.63927836045346,-143.5869025675592,-173.50746116241248,406.79889610609575,407.74086889442543,437.6647936062037,436.72271029020544
251.3,-172.58630698902292,-142.65527638905937,-143.60293448468047,-173.52330469585885,406.8371160724004,407.77895468454346,437.70291116092403,436.7606201767927
251.32,-172.60248677070234,-142.67126520036572,-143.61897402279675,-173.53917273304359,406.87534609286723,407.81704287496365,437.7410000222955,436.7985281891954
