time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_2_3,rel_vel_2_4,rel_vel_3_4
4.48,1.066245465658372,1.9629763156525524,0.7312697293066613,1.0643544779835832,0.6544061205500352,1.2671343469871514
4.5,1.0612803526282009,1.9536105383849591,0.7270070541103274,1.057837103874258,0.649414212585712,1.2614833854631324
4.5200000000000005,1.0577467232631006,1.945311742290914,0.7237067487214173,1.0508188709507407,0.6452330524270042,1.2561477383250153
4.54,1.0537205031046628,1.9356854149905778,0.7196420882119399,1.0438654546442145,0.6413503392235316,1.2500606099187712
4.5600000000000005,1.0502417134300523,1.928592129720434,0.7168188426670489,1.0383063790969402,0.6373483577231446,1.2454246118283059
4.58,1.046221729633732,1.9214137589611098,0.7149900248400194,1.0329510011486702,0.632688581977513,1.2397994232083271
4.6000000000000005,1.0427376767704493,1.9140548302412341,0.7138117431759189,1.0269513795964316,0.6285264555654875,1.2335199376013708
4.62,1.0393826913448678,1.907461224106019,0.7134844378171474,1.0212595231646293,0.6232412222300737,1.226926014269706
4.64,1.0349993951323868,1.9005841172358997,0.7131501106861571,1.016481800018354,0.617826700967329,1.2201422720971407
4.66,1.0305586781564038,1.893574057320635,0.7130378872224319,1.0116568568860038,0.6131781936177477,1.213337382056538
4.68,1.0262084026126561,1.8858302830910083,0.7115324347549015,1.007393321877712,0.6085432507177616,1.2064877551907784
4.7,1.0208818659018388,1.8780627449573823,0.709354212721672,1.003736960250031,0.6038189886152924,1.2004547603201177
4.72,1.014602293333911,1.8696677852196462,0.7074786219326238,1.0000113390380154,0.5994156175327944,1.19399196544642
4.74,1.008182851683555,1.8598795709525182,0.7048068443783763,0.9951728479371013,0.5967323819104913,1.1874917254812085
4.76,1.0005557616262981,1.8487702668650638,0.701390176018483,0.990559742624003,0.5934083752504888,1.1801958725639865
4.78,0.9922653955478915,1.836253135126412,0.6967171280101,0.9859115410990555,0.5896982456681268,1.172312171138584
4.8,0.9846837024991351,1.8251832881810859,0.6917318061555696,0.9820737055944598,0.5869793816313088,1.1663190633105265
4.82,0.977226990005682,1.8139537831168888,0.6866364151102408,0.9762942869126486,0.5829055032505552,1.1603636652478728
4.84,0.9687147880134864,1.8033814543040463,0.6812612475393512,0.9725803351424165,0.5784858814403037,1.1551936276378232
4.86,0.9608876566414414,1.7938926557824897,0.6764509721686056,0.9698456545356201,0.5737634949379311,1.1501197276956736
4.88,0.9542463889733687,1.7849403862585822,0.6729547190221506,0.9674080089920292,0.5703885983802955,1.1443848781552095
4.9,0.9492966609336844,1.7761608379341332,0.6698131142579754,0.9630748665770268,0.5670422505074735,1.138379950560484
4.92,0.9457140633635587,1.7667774234901945,0.6669252593646554,0.9575132465177192,0.5632006690818327,1.1308680728009197
